,Unnamed: 0,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,c_hateful,targeted,aggresive
783,2308,HA5vLwzQlSY,UCbBhbwxdwf8FD6HZkCfm38Q,"No entiendo para quien es una sorpresa que la izquierda quiere eliminar la Monarquia!? La sorpresa son los espanoles que a pesar de la impresionante herencia cultural, religiosa y espiritual, tiran todo el sacrificio de generaciones, porque asi le sale de los ""cojones"". Deliquentes hay por todos los lados...entregarle todo el futuro  por una promesa de aumento de sueldo o de pension...o porque el obrero se siente mas representado por Sanchez, que por el Senor Rey Felipe, me parece una involucion dramatica!",[0. 0. 0. ... 0. 0. 0.],entiendo sorpresa izquierda quier eliminar monarquia sorpresa espanol pesar impresionant herencia cultur religiosa espiritu tiran sacrificio generacion sale cojon deliquent lado entregarl futuro promesa aumento sueldo pension obrero representado sanchez senor felip parec involucion dramatica,-1.0,0.08333156257867813,0.009886108338832855,0.044359467923641205
784,2310,HA5vLwzQlSY,UCjuXI4wB4CFhGm2RVMQSjaQ,"Quiero mi España con mi Monarquia, vivan nuestros Reyes y no a los que nos la quieren quitar.",[0. 0. 0. ... 0. 0. 0.],quiero espa monarquia vivan rey quieren quitar,-1.0,0.09740722924470901,0.007551203016191721,0.04950360208749771
785,2311,HA5vLwzQlSY,UCd5pqZE_h4iRKmvztI2nEuA,La Monarquía es mil veces mejor que esté gobierno miserable y su oscurantismo chupate esa Sánchez viva España y viva el Rey 👏👌💚💖🇪🇦,[0. 0. 0. ... 0. 0. 0.],monarqu vece mejor gobierno miser oscurantismo chupat nchez viva espa viva,-1.0,0.03528666868805885,0.009913567453622818,0.02922927774488926
786,2313,HA5vLwzQlSY,UCd5pqZE_h4iRKmvztI2nEuA,Me parece estupendo que lo haya hecho a ver si el señor Iglesias y su pareja también hacen lo mismo u dicen de dónde han amasado su patrimonio si como dice está pagando hipoteca y demás y sobre este nefasto presidente nada que opinar que ojalá se vaya pronto para bien de España,[0. 0. 0. ... 0. 0. 0.],parec estupendo hecho iglesia pareja tambi hacen mismo dicen amasado patrimonio dice pagando hipoteca nefasto president opinar ojal vaya pronto bien espa,-1.0,0.026098115369677544,0.008766292594373226,0.01653100550174713
787,2314,HA5vLwzQlSY,UCJMMp_YFKjurvemQ5XCWGiw,Por eso es tan dúctil y sumiso a los socialcomunistas? No me lo creo.,[0. 0. 0. ... 0. 0. 0.],ctil sumiso socialcomunista creo,-1.0,0.21764853596687317,0.03088701143860817,0.1152009665966034
788,2317,HA5vLwzQlSY,UC7VNgWlDeDdOYkxywE9GIxQ,Y todo gracias a la izquierda que son quien han presionado para que se sepa la verdad.,[0. 0. 0. ... 0. 0. 0.],gracia izquierda presionado sepa verdad,-1.0,0.013443602249026299,0.01288896705955267,0.013104628771543503
789,2320,HA5vLwzQlSY,UCW9ttNTHaPH_1RqJJo16I6A,MILLONES DE SANTOS DE ESPAÑA NO VAN A DEJAR A LOS IZQUIERDISTAS🇪🇸🤬,[0. 0. 0. ... 0. 0. 0.],millon santo espa dejar izquierdista,-1.0,0.23163960874080658,0.13582998514175415,0.1279018223285675
790,2322,HV7KMXkEm6c,UCoutAJBFvnwMqyjEt9kMA8Q,"Alberto, te he admirado desde hace mucho tiempo y que gusto que estes subiendo contenido a YouTube... peropor favor tu la cortinilla musical, es pesima, por favor cambiala! Saludos!",[0. 0. 0. ... 0. 0. 0.],alberto admirado hace tiempo gusto est subiendo contenido youtub peropor favor cortinilla music pesima favor cambiala saludo,-1.0,0.017265578731894493,0.01103641651570797,0.010761837475001812
791,2324,HV7KMXkEm6c,UCiFUEm43C0Gsag6C0f1gnCw,Para mi la mejor forma de gobierno es la monarquía a pesar de ser mexicano sin embargo creo que S.M. Don Juan Carlos cometió un error en no seguir reinando con el legado que Franco le había dejado,[0. 0. 0. ... 0. 0. 0.],mejor forma gobierno monarqu pesar mexicano embargo creo juan carlo cometi error seguir reinando legado franco dejado,-1.0,0.023651447147130966,0.00893991906195879,0.014841949567198753
792,2330,xhtFBJ6kbIM,UC-GhMAk1UV5-MQRMPZAc7LQ,"Mentirosos. La monarquía trajo la pobreza a este país. ¿Que creéis? El Rey es un PERJURO. Y, parta colmo, trajo toda esta podredumbre",[0. 0. 0. ... 0. 0. 0.],mentiroso monarqu trajo pobreza perjuro parta colmo trajo toda podredumbr,-1.0,0.03676379844546318,0.014486386440694332,0.03343550115823746
793,2332,EemzZxSxdlI,UCDRCp3TzPsoJMllFHOKiqyQ,La gente vivia tranquila  habia injusticias como ahora solo los comunistas no tenian futuro la seguridad era  real  y los abusis de autoridad de kas fuerzas  de seguridad lo pagaban con  justicia,[0. 0. 0. ... 0. 0. 0.],gent vivia tranquila habia injusticia ahora solo comunista tenian futuro seguridad real abusi autoridad fuerza seguridad pagaban justicia,-1.0,0.5439894199371338,0.01120047364383936,0.2038497030735016
794,2333,EemzZxSxdlI,UCXRF4jvGKE-xTcOoPci0cRA,"Que otra quiere la estúpida. Si España venía saliendo de una horrible guerra civil donde la barbarie comunista superó  todo lo imaginable, que hoy el marxismo y el PSOE tratan de ocultar",[0. 0. 0. ... 0. 0. 0.],quier pida espa saliendo horribl guerra civil barbari comunista super imagin marxismo psoe tratan ocultar,-1.0,0.10976146906614304,0.00783695001155138,0.060003168880939484
795,2334,EemzZxSxdlI,UCRhalzHyarj6Qrit-9Fiy1g,"La ruina y el hambre de post guerra fue por culpa del psoe que prefirió regalarle todas las reservas de oro a los soviéticos antes que dejarlas en España y así hacer sufrir al pueblo español.
  El socialismo es una ideología malvada y ruin.",[0. 0. 0. ... 0. 0. 0.],ruina hambr post guerra culpa psoe prefiri regalarl toda reserva sovi tico dejarla espa hacer sufrir pueblo espa socialismo ideolog malvada ruin,-1.0,0.34606626629829407,0.024617603048682213,0.21675953269004822
796,2335,EemzZxSxdlI,UCRhalzHyarj6Qrit-9Fiy1g,"Documental sectario y falso.
   El golpe de estado lo dió el frente popular, documentalmente probado   mal que le pese al psoe.
    Lo que hubo fue un alzamiento militar.
 Ya está hien de cambiar los hechos y blanquear un gobierno ilegal.
     🤮",[0. 0. 0. ... 0. 0. 0.],document sectario falso golp frent popular documentalment probado pese psoe alzamiento militar hien cambiar hecho blanquear gobierno ileg,-1.0,0.016812274232506752,0.01063533779233694,0.019254814833402634
797,2336,EemzZxSxdlI,UCPwVqYY217cP6ID0IPo3jxg,El más grande Asesino que España a tenido franco,[0. 0. 0. ... 0. 0. 0.],grand asesino espa franco,-1.0,0.011809725314378738,0.0200800858438015,0.02240564115345478
798,2337,EemzZxSxdlI,UCDafE4XgZ-aJMjDp-ryJXxw,Puto franquismo de 💩menos mau que ya no existe bueno apenas existe como vox,[0. 0. 0. ... 0. 0. 0.],puto franquismo meno exist bueno apena exist,-1.0,0.037899285554885864,0.008371438831090927,0.02796800807118416
799,2341,EemzZxSxdlI,UCZqVpg7E-hEZEuCPheP8BeA,Que regrese Franco para poner en orden a esos zurdos traidores a su país,[0.         0.         0.         ... 0.48480929 0.         0.        ],regres franco poner orden zurdo traidor,-1.0,0.07918426394462585,0.09970805794000626,0.11482563614845276
800,2342,EemzZxSxdlI,UCxC2HTH4V8uQYcFfPRE5cuw,"Voy a darte yo golpe de Estado, pero donde menos lo esperes, voy a darte yo sublevados, perros izquierdosos. ¿Quién acribilló al jefe de la oposición José Calvo Sotelo? Te lo digo yo, un sicario del PSOE. ¿Quién robó los 510.000 kg de oro del Banco de España para regalarsel0o a la URSS a cambio de chatarra? el partido comunista, lo que sumió a España en décadas de penurias económicas. ¿Quién declaró abiertamente la guerra, aparte del atentado contra el jefe de la oposición de la 2 república? Os lo digo yo, el semi analfabeto del PSOE (como de costumbre) Francisco Largo Caballero en varias ocasiones. ¿Quién amañó el pucherazo de las elecciones? el PSOE. Quién vuelve a dar un golpe de Estado en España en 2.023? los mismos de entonces, PSOE, comunistas, separatistas y todos los enemigos de España. ¿Quién acribilló a miles de presos inocentes, entre ellos 276 menores en Paracuellos y otros parajes a las afueras de Madrid? la extrema izquierda. Mira, dais un asco indescriptible, pero además mentís y contáis la historia como os da la gana y vista desde el prisma de la extrema izquierda. Aprovecho la ocasión para deciros que os estuvo bien empleado todo lo que pasó después. NO TENÉIS VERGÜENZA. A mi no me dais miedo perros, ni con un fusil en la mano. DMAX, qué asco de sitio.",[0. 0. 0. ... 0. 0. 0.],dart golp meno esper dart sublevado perro izquierdoso acribil jefe oposici calvo sotelo digo sicario psoe banco espa regalarsel urss cambio chatarra partido comunista sumi espa cada penuria econ mica declar abiertament guerra apart atentado jefe oposici blica digo semi analfabeto psoe costumbr francisco largo caballero varia ocasion pucherazo eleccion psoe vuelv golp espa mismo entonc psoe comunista separatista enemigo espa acribil mile preso inocent menor paracuello paraj afuera madrid extrema izquierda mira dai asco indescript adem ment cont historia gana vista prisma extrema izquierda aprovecho ocasi deciro bien empleado despu verg enza dai miedo perro fusil mano dmax asco sitio,-1.0,0.20049934089183807,0.06691346317529678,0.1841786503791809
801,2343,EemzZxSxdlI,UCiAtK8mEnc514VemN0GAWEA,200.000 civiles asesinados durante la guerra y otros 200.000 civiles muertos de hambre... 😢 Es horrible.,[0. 0. 0. ... 0. 0. 0.],civil asesinado guerra civil muerto hambr horribl,-1.0,0.07933540642261505,0.0074463216587901115,0.037185441702604294
802,2347,EemzZxSxdlI,UCyvhwpGmHV18h18tdrkHVyQ,"Franco no pretendía implNtar una autarquía, se vio forzado a ello al verse rechazado por todos los paises vecinos y europa rn general, y estados unidos.",[0. 0. 0. ... 0. 0. 0.],franco pretend implntar autarqu forzado ello vers rechazado pais vecino europa gener unido,-1.0,0.04131042957305908,0.00784232746809721,0.029421571642160416
803,2361,cnnj5PcrJRU,UCj7cPuTKNL_unmCvbEzTeMg,Porque España permite a estos corruptos todavía si debe ya haber una REPUBLICA ///tantos españoles sin viviendo y con sueldos miserables y el gobierno dando millonadas a estos holgazanes,[0. 0. 0. ... 0. 0. 0.],espa permit corrupto todav debe haber republica tanto espa ole viviendo sueldo miser gobierno dando millonada holgazan,-1.0,0.248585045337677,0.02000790648162365,0.10695083439350128
804,2367,WZX7Y9mdOV8,UCGqirMrD3HcwiKraE5_V0uw,"sigo diciendo lo mismo, último borbon de rey fue carlos lv, los demas no son borbones",[0. 0. 0. ... 0. 0. 0.],sigo diciendo mismo ltimo borbon carlo dema borbon,-1.0,0.023996993899345398,0.01431168895214796,0.01707371138036251
805,2368,WZX7Y9mdOV8,UCQ5PVz1cSDuj6BYoR7DtWAg,Vaya porquería de video!    Comentan la historia como si fuera futbol.    Vaya pelados,[0. 0. 0. ... 0. 0. 0.],vaya porquer video comentan historia futbol vaya pelado,-1.0,0.027951329946517944,0.009887573309242725,0.024385511875152588
806,2369,WZX7Y9mdOV8,UCV5BjSPQ48zVqU3snS_U-vg,"Los últimos borbones antes de las secesiónes, no eran independencias,  destrozaron el lindo imperio y por eso también las revueltas americanas",[0. 0. 0. ... 0. 0. 0.],ltimo borbon secesi independencia destrozaron lindo imperio tambi revuelta americana,-1.0,0.3490048050880432,0.016571063548326492,0.16967523097991943
807,2371,WZX7Y9mdOV8,UC_lVF-XzmxDkZ9UEPm90BBA,No hubo 17 reinos!!! Te equivocaste!,[0. 0. 0. ... 0. 0. 0.],reino equivocast,-1.0,0.02286931499838829,0.016075020655989647,0.02226998843252659
808,2373,WZX7Y9mdOV8,UC3aKKkW6oYRG2_ZH92DswKw,"Señor Zunzunegui, hay muchos errores en su relato.",[0. 0. 0. ... 0. 0. 0.],zunzunegui error relato,-1.0,0.015293424017727375,0.015237227082252502,0.013342172838747501
809,2376,WZX7Y9mdOV8,UCGMIbORVihFh_y6WwAbIgjg,"Me gustan sus análisis, pero me resulta chirriante que siempre omita el golpe de estado de los socialistas españoles contra la Republica en 1934

Y eso de que muchos en España quiere la Republica lo lamento pero se equivoca usted. Muy poca gente quiere eso, la II Republica fue un desastre cainita",[0. 0. 0. ... 0. 0. 0.],gustan lisi resulta chirriant siempr omita golp socialista espa ole republica espa quier republica lamento equivoca ust poca gent quier republica desastr cainita,-1.0,0.03531514108181,0.01875564642250538,0.03718118369579315
810,2377,WZX7Y9mdOV8,UCiLjcKGkt6gRJ3--GzLPFLg,Eso es mentira en el último momento cambio de idea.....el primero era carlos no el puto borbó,[0. 0. 0. ... 0. 0. 0.],mentira ltimo momento cambio idea primero carlo puto borb,-1.0,0.026778297498822212,0.026014171540737152,0.028817856684327126
811,2381,WZX7Y9mdOV8,UCk2MyrbEexBKXzVLAHjG3GA,Hay datos incorrectos el sentimiento republicano en España nunca ha superado el 20%. En españa hay partidos republicanos y no llegan a superar nunca ese umbral. Los votantes de derecha y centro derecha no quieren ni oir hablar de República... Por lo tanto es imposible sin guerra.,[0. 0. 0. ... 0. 0. 0.],dato incorrecto sentimiento republicano espa nunca superado espa partido republicano llegan superar nunca umbral votant derecha centro derecha quieren hablar blica impos guerra,-1.0,0.03147020563483238,0.00810001790523529,0.02333911508321762
812,2384,9o2cSXzI2VQ,UCdKjy60X1ihm3nrCTlubvmA,"Madre mía... Lo del bienestar suyo. Viven en su puñetera burbuja, González, Zapatero y ahora Sánchez, en lo 3 casos la economía y macro hundida. Así que solo puedes presumir de nada.",[0. 0. 0. ... 0. 0. 0.],madr bienestar viven etera burbuja gonz zapatero ahora nchez caso econom macro hundida solo pued presumir,-1.0,0.04997537285089493,0.013563399203121662,0.030343830585479736
813,2385,9o2cSXzI2VQ,UCkWnEq2CD3xGbkNgdxYBMbw,A mi no me parece ella nada relevante. Es puro dogma . Es un bloof,[0. 0. 0. ... 0. 0. 0.],parec relevant puro dogma bloof,-1.0,0.056334443390369415,0.02666415460407734,0.03739553689956665
814,2392,QPnwSnNMZMY,UCcoI3_ICC1I3zEjgLZUhHVA,jajaja lo que no entendí jamás es porque no se cargaron a napoleón la primera vez en vez de desterrarlo...,[0. 0. 0. ... 0. 0. 0.],jajaja entend cargaron napol primera desterrarlo,-1.0,0.05208231136202812,0.011779896914958954,0.03444838523864746
815,2395,QPnwSnNMZMY,UCHHicndoqnjP6The3fN7Ulg,El mayor genocida y espoliador de los pueblos europeos,[0. 0. 0. ... 0. 0. 0.],mayor genocida espoliador pueblo europeo,-1.0,0.17886990308761597,0.03948749229311943,0.18418608605861664
816,2396,QPnwSnNMZMY,UCj_xOa0J0kU7dWfo08GDe_A,"Qué pena , la película de Ridley Scott no explota nada todo esto , ni su infancia ni la complejidad de su vida… ni siquiera menciona la guerra de independencia española. Un desastre de película",[0. 0. 0. ... 0. 0. 0.],pena cula ridley scott explota infancia complejidad vida siquiera menciona guerra independencia espa desastr cula,-1.0,0.7440463900566101,0.3029261827468872,0.40728890895843506
817,2397,QPnwSnNMZMY,UCI8fCjOcsVMls5Eg-PhWHxQ,Mis dos grandes errores tb fueron una rusa y una española...,[0. 0. 0. ... 0. 0. 0.],grand error rusa espa,-1.0,0.027372051030397415,0.03272728994488716,0.03301086276769638
818,2406,R5fkkdmXmc8,UCIj_mil80Id_ALDIfBuuo_g,Familia de Mafiosos!!,[0. 0. 0. ... 0. 0. 0.],familia mafioso,-1.0,0.1441536694765091,0.02682090364396572,0.0909712165594101
819,2407,R5fkkdmXmc8,UCICKTphrl_A2qnSpRFP0gqA,"😒LOS MEDIOS TELEVISIBOS ESPANOLES ESTAN EN SHOCK 😝MIENTRAS ESPANA 
ESPERANDO PARA VER QUE ESTA PASANDO😟 SI EL REY EMERITO SE ESTSA CAGANDO
 Y PANALES DE ADULTOS NO LES ESTAN LLEGANDO😲 Y QUE EN VENEZUELA SE ESTA
 OCULTANDO POR EL BLOKEO QUE LES ESTAN DANDO😱 EMPALAGADO SE ESTA 
QUEDANDO  😱EN SANTO DOMINGO NO ESTA DISFRUTANDO DE UN LECHON AZADO😍 
MIENTRAS ISLENAS MIRANDO EN ENAGUAS BAILANDO DE VACASIONES ESTANDO😍 
MIENTRAS OTROS ESTAN DICIENDO EL VIEJO SINVERGUENZA REY EMERITO HESTA 
HULLENDO🤔 COMO HOUDINI POR ARTE DE MAJIA DEZAPARECIENDO Y DE NADIES 
😎SE ESTA ESCONDIENDO LA CORONA OPACADA POR EL EVENTO😷 VENTANDO PEOS 
AGUACATEROS QUERIENDO🤥 ENGANAR A EL MUNDO ENTERO Y MAS A LOS ESPANOLES 
QUE🤥 CREEN VIVEN EN UNA DEMOCRACIA SENORES COMO EL FLAUTISTA DE 
AMELIN🐀🐀 🐀🐀LES TOKAN HESA FLAUTA SIN FIN QUE😱😖 EN UN REYNADO HAY 
DEMOCRACIA UNA INMENZA FALACIA 🤔Y QUE EL REY EMERITO NO ESTA HULLENDO 
MIENTRAS🗣 TODOS LO ESTAN VIENDO NO ESTA CORRIENDO HULLENDO👁 OH 
ESCONDIENDO SOLO LA CORONA PROTEGIENDO💩💩💩 MIENTRAS NADIES LES ESTA 
CRELLENDO 👮MIRANDO UNA RATA DE CANDELA🔥 HULLENDO Y TODO EL MUNDO LO 
ESTAN VIENDO Y SU VOZ HOLLENDO😱 POR QUE NO SE CALLAN NO ESTOY 
HULLENDO💩💩💩😱 NI DE NADIES ESCONDIENDO NI COMO MUSSULINI ACAVANDO DE 
UN POSTE ELECTRICO COLGANDO 💩💩💩SOLO LA CORONA ESTOY 
CUIDANDO😎💩💩💩😎  JODERRRRRRRRRRRRR OSTIAS!!!!!! 
😱💩💩💩CARAJOOOOOOOOOOOOOOOOOOO!!!!!!!!!",[0. 0. 0. ... 0. 0. 0.],medio televisibo espanol estan shock mientra espana esperando pasando emerito estsa cagando panal adulto estan llegando venezuela ocultando blokeo estan dando empalagado quedando santo domingo disfrutando lechon azado mientra islena mirando enagua bailando vacasion mientra estan diciendo viejo sinverguenza emerito hesta hullendo houdini art majia dezapareciendo nadi escondiendo corona opacada evento ventando peo aguacatero queriendo enganar mundo entero espanol creen viven democracia senor flautista amelin tokan hesa flauta reynado democracia inmenza falacia emerito hullendo mientra estan viendo corriendo hullendo escondiendo solo corona protegiendo mientra nadi crellendo mirando rata candela hullendo mundo estan viendo hollendo callan hullendo nadi escondiendo mussulini acavando post electrico colgando solo corona cuidando joderrrrrrrrrrrrr ostia carajooooooooooooooooooo,-1.0,0.5550109148025513,0.02649894915521145,0.2594597339630127
820,2408,R5fkkdmXmc8,UCmm5ZHLtHCSNXbPEiPW_OpQ,Acaben con eso vagos.que no hacen mattar.Elefantes ustedes mantienen esos sinvergüenzas.que trabajen para que se mantengan Leticia.es.Periodista que trabaje como Dios manda.,[0. 0. 0. ... 0. 0. 0.],acaben vago hacen mattar elefant usted mantienen sinverg enza trabajen mantengan leticia periodista trabaj dio manda,-1.0,0.1317138522863388,0.012063289061188698,0.0761670470237732
821,2412,R5fkkdmXmc8,UCbM5d03vj3kNmYyJjw2t9rg,"ES UN INSULTO Y UNA AFRENTA A LOS PUEBLOS LATINOAMERICANOS LA EXISTENCIA DE LA MONARQUIA ESPAÑOLA MAXIMO SABIENDO QUE SU RIQUESAS ES FRUTO DE EL SAQUEO  DE NUESTROS PUEBLOS DEL CUAL LOS BORBONES SON CULPABLES, ABAJO LA MONARQUIA ESPAÑOLA Y QUE DIOS SE ACUERDE DE VIEJO EMERITO CULION Y MATAELEFANTES  Y DE TODA ESA GENTUZA QUE VIVEN A COSTAS DEL PUEBLO",[0. 0. 0. ... 0. 0. 0.],insulto afrenta pueblo latinoamericano existencia monarquia espa maximo sabiendo riquesa fruto saqueo pueblo borbon culpabl abajo monarquia espa dio acuerd viejo emerito culion mataelefant toda gentuza viven costa pueblo,-1.0,0.1290113925933838,0.02275344543159008,0.15200315415859222
822,2414,R5fkkdmXmc8,UC9lLCK5tLcOg8qKKjprYYnw,Que esos terroristas no venga a Latinoamerica fueraaaaaaaaaaaaaaaaaa! Piratas nefastos,[0. 0. 0. ... 0. 0. 0.],terrorista venga latinoamerica fueraaaaaaaaaaaaaaaaaa pirata nefasto,-1.0,0.37357422709465027,0.11209575831890106,0.3962949812412262
823,2416,R5fkkdmXmc8,UC5y1sS35tspr4cdi-kLI1Yg,La Monarquia Española Demuestra que la Ideología Franquista Nunca Desapareció. Siguen Defendiendo el robo y saqueo al Pueblo Español. .. Un Asco esta Monarquia...,[0. 0. 0. ... 0. 0. 0.],monarquia espa demuestra ideolog franquista nunca desapareci siguen defendiendo robo saqueo pueblo espa asco monarquia,-1.0,0.15077929198741913,0.015184598974883556,0.11644236743450165
824,2417,R5fkkdmXmc8,UCGX8T8QugCAPPEJaE24gbBg,"Si la monarquía no funciona por qué no eliminarla? Eso no implicaria mucho porque quedan los políticos de m... pero sería lo justo, digo",[0. 0. 0. ... 0. 0. 0.],monarqu funciona eliminarla implicaria quedan tico justo digo,-1.0,0.20797160267829895,0.014786303043365479,0.06128799170255661
825,2418,R5fkkdmXmc8,UCjBD5iFvkTeRrxih1TiwHdQ,El rey mas corrupto de España y quiere mandar a  callar a otro,[0. 0. 0. ... 0. 0. 0.],corrupto espa quier mandar callar,-1.0,0.02219274826347828,0.02355179190635681,0.028252599760890007
826,2419,R5fkkdmXmc8,UCsmxZHzgoF1Cwy37Iavxkqg,"Mentira, no hay ningún debate ni ninguna intención real. Se crea un ambiente de pseudodiscusión, así también fingimos que en este país hay democracia y se escucha a la gente, se deja que unos cuantos salgan a manifestarse, y luego ya se calma todo, sacan un problema nuevo y vuelta a la normalidad.",[0. 0. 0. ... 0. 0. 0.],mentira ning debat ninguna intenc real crea ambient pseudodiscusi tambi fingimo democracia escucha gent deja cuanto salgan manifestars luego calma sacan problema nuevo vuelta normalidad,-1.0,0.02549510821700096,0.006207640282809734,0.017570042982697487
827,2420,R5fkkdmXmc8,UC8wOQcKpcgYhuHjkRDhQSDg,La monarquía debe terminar así se acabarán el sueño tonto de los hispanistas de crear una unión hispana,[0. 0. 0. ... 0. 0. 0.],monarqu debe terminar acabar tonto hispanista crear hispana,-1.0,0.8120682835578918,0.12273956090211868,0.5224050879478455
828,2421,R5fkkdmXmc8,UCyAGXsYyCnMnoQNHnCdXl6w,"No hay debate, literalmente no hay debate porque no permiten votarlo",[0. 0. 0. ... 0. 0. 0.],debat literalment debat permiten votarlo,-1.0,0.018547050654888153,0.019953381270170212,0.025835059583187103
829,2427,t09TaBiN_sU,UCPTVo-Ya0MCvMJKxDdh7RMQ,"Todos los Partidos Politicos de España, incluido VOX son traidores .",[0. 0. 0. ... 0. 0. 0.],partido politico espa incluido traidor,-1.0,0.07440202683210373,0.03832228109240532,0.08088482916355133
830,2429,t09TaBiN_sU,UCQl8JjXnbvxVwjGWQ4o5F_w,"Defender a la monarquía que defiende la agenda 2030 y después atacar la agenda 2030... Vox, os falla la coherencia flagrantemente. La cabeza de la nación es la nación, el pueblo que la compone, no el parásito que ni la defiende. Sois tan chusma parasitaria como los socialcomunistas (entre los que se incluyen el pp y c'). En España no hay ni un sólo partido liberal republicano (porque ni siquiera los que dicen ser republicanos, y que ahora gobiernan, están echando al parásito real, que les da ejemplo). ¿Será que no hay democracia, sino monarquía a secas? Piénsenlo... Luego querrán una Revolución Francesa, precisamente para extirpar un cáncer francés. De nada.",[0. 0. 0. ... 0. 0. 0.],defend monarqu defiend agenda despu atacar agenda falla coherencia flagrantement cabeza naci naci pueblo compon sito defiend chusma parasitaria socialcomunista incluyen espa partido liber republicano siquiera dicen republicano ahora gobiernan echando sito real ejemplo democracia sino monarqu seca nsenlo luego querr revoluci francesa precisament extirpar ncer franc,-1.0,0.19162820279598236,0.011059130541980267,0.1022980734705925
831,2430,t09TaBiN_sU,UC1wLEdwBaBbl5ZE0bd8nNbA,"😂😂😂que tonterías más grandes dice!!! claro que el P$O€ y POD€M€S son la ruina de España.... pero el Rey también !!! 😂😂 8 millones al año que nos cuesta y no hace nada !!!
Vox absurdo🤮",[0. 0. 0. ... 0. 0. 0.],tonter grand dice claro ruina espa tambi millon cuesta hace absurdo,-1.0,0.017080042511224747,0.007640850264579058,0.009913922287523746
832,2434,t09TaBiN_sU,UCQl8JjXnbvxVwjGWQ4o5F_w,"MUCHA AGENDA ESPAÑA, PERO MIRÁIS A OTRO LADO CUANDO EL REY FELIPE VI APOYA LA AGENDA PROGRE 2030. ¿Y os vendéis como coherentes? Abascal apesta a incoherencia del pp y no puede evitarlo 🤦‍♂️",[0. 0. 0. ... 0. 0. 0.],mucha agenda espa lado felip apoya agenda progr vend coherent abasc apesta incoherencia pued evitarlo,-1.0,0.022676194086670876,0.011275973170995712,0.01672830991446972
833,2438,t09TaBiN_sU,UCbu7ZGAOJq_WHX-Wjg7HLpQ,"El rey no es la cabeza de la nación, es un globalista de la agenda 2030.",[0. 0. 0. ... 0. 0. 0.],cabeza naci globalista agenda,-1.0,0.10816781967878342,0.02307227998971939,0.048166003078222275
834,2440,t09TaBiN_sU,UCqzalBTmMwO9OjzCUOP-kGw,"Patriotas españoles defendiendo una monarquía francesa, curioso cuanto menos.",[0. 0. 0. ... 0. 0. 0.],patriota espa ole defendiendo monarqu francesa curioso cuanto meno,-1.0,0.14142541587352753,0.011142431758344173,0.07052147388458252
835,2451,p5awFrMOhu8,UCO9cQ9FLGRRJs_t5QVm3mSQ,"Hablen de las insurecciones anarquistas, la declaración del estado catalán y la revolución asturiana de 1934 que precedieron al intento de golpe del ejercito nacionalista en 1936. También incluyan el inestable gobierno del frente popular, amenazado tanto por los anarquistas de la FAI como por la CNT y los Trotskistas, incluyan el asesinato de Calvo Sotelo, el líder de la oposición, los comunistas, anarquistas y radicales acabaron con la convivencia, de hecho, Francisco Largo Caballero amenazaba constantemente con una Guerra Civil como paso necesario hacia la dictadura del proletariado.",[0. 0. 0. ... 0. 0. 0.],hablen insureccion anarquista declaraci catal revoluci asturiana precedieron intento golp ejercito nacionalista tambi incluyan inest gobierno frent popular amenazado anarquista trotskista incluyan asesinato calvo sotelo oposici comunista anarquista radical acabaron convivencia hecho francisco largo caballero amenazaba constantement guerra civil paso necesario hacia dictadura proletariado,-1.0,0.1308722048997879,0.011399139650166035,0.09010249376296997
836,2461,dVznlZplKAI,UCzvn_bDTW5SMtIODnJAiijg,Vergonzoso! TVE manipuladora.,[0. 0. 0. ... 0. 0. 0.],vergonzoso manipuladora,-1.0,0.9819714426994324,0.9864062666893005,0.9764544367790222
837,2463,dVznlZplKAI,UCP_jb3QeJ0IIpKTJTrAKTJQ,Ustedes deban arrepentir del sistema   Comunista  que quieren imponerle  al pueblo español que Pena,[0. 0. 0. ... 0. 0. 0.],usted deban arrepentir sistema comunista quieren imponerl pueblo espa pena,-1.0,0.06281599402427673,0.008002649992704391,0.049520108848810196
838,2464,dVznlZplKAI,UCNFebpLN5bRfZqkC6YewDbw,Vaya comentarios vomitivo y totalmente sectarios de nuestra tv pública. La mejor institución q puede controlar el gobierno para manipular a las masas.,[0. 0. 0. ... 0. 0. 0.],vaya comentario vomitivo totalment sectario blica mejor instituci pued controlar gobierno manipular masa,-1.0,0.012665778398513794,0.006807325407862663,0.011413457803428173
839,2465,dVznlZplKAI,UC4ASSKZdXUOVJojbvKeDOwA,Siento vergüenza de ser argentina.,[0. 0. 0. ... 0. 0. 0.],siento verg enza argentina,-1.0,0.10473361611366272,0.014666865579783916,0.05736824497580528
840,2471,dVznlZplKAI,UCBjZAQ1ysMLtVRncuXYRZuw,"Y este payaso que no soluciona nada !!!!... Que es complice de los otros ,que verguenza",[0. 0. 0. ... 0. 0. 0.],payaso soluciona complic verguenza,-1.0,0.017356835305690765,0.02327582612633705,0.013962898403406143
841,2474,dVznlZplKAI,UCwkl3BS-M9JmuVO7nC1Xoew,Tampoco representa los pactos que se hacen a espaldas de los ciudadanos. Que tampoco representan a los ciudadanos.,[0. 0. 0. ... 0. 0. 0.],tampoco representa pacto hacen espalda ciudadano tampoco representan ciudadano,-1.0,0.030462559312582016,0.005293133202940226,0.014358595944941044
