,video_id,author,comment,vectores_tfidf,comment_stem,sentiment
2399,VreLu6Iyerw,UCFk5ClOULvW7xn3grPOCAbA,La familia paterna de mi padre Provino de Jimena de la Frontera .,[0. 0. 0. ... 0. 0. 0.],familia paterna padr provino jimena frontera,0.0
2402,VreLu6Iyerw,UCAaFqHXqfSqMqgx120ZSGUQ,"اعشق الاندلس 
تحياتي من سلطنة عمان 
me encanta andalucía
Saludos desde el Sultanato de Omán",[0. 0. 0. ... 0. 0. 0.],encanta andaluc saludo sultanato,0.0
2403,WeVIhWd_eIk,UCBWF6OT9sHQU0rnMmUPdmyA,"Para los que quieran aprender más sobre las primeras civilizaciones les recomiendo ver estos videos:
Antiguo Egipto https://youtu.be/2ZgnaPTiQB4
Mesopotamia https://youtu.be/GVu_lrKiUg4
Antigua India https://youtu.be/2togva9WM6I
Antigua China https://youtu.be/GGMmkbIbMmI",[0. 0. 0. ... 0. 0. 0.],quieran aprend primera civilizacion recomiendo video antiguo egipto http youtu zgnaptiqb mesopotamia http youtu lrkiug antigua india http youtu togva antigua china http youtu ggmmkbibmmi,0.0
2404,WeVIhWd_eIk,UCTOYWrZ9HfyyiZyYXRLqiKA,La cronología está al revés no?,[0. 0. 0. ... 0. 0. 0.],cronolog,0.0
2405,WeVIhWd_eIk,UC1Xwz3HtFije996CMvmac8w,Quien mas llego por la tarea?,[0. 0. 0. ... 0. 0. 0.],llego tarea,0.0
2406,WeVIhWd_eIk,UCVVjEYEqLuWTUbNSl6rJNWw,Aqui por simple gusto hacia el conocimiento,[0. 0. 0. ... 0. 0. 0.],aqui simpl gusto hacia conocimiento,0.0
2408,WeVIhWd_eIk,UCr9UAWHNTW82ZJd2vMwboIQ,"Gracias por el video, este es el por qué de nuestra vida actual.",[0. 0. 0. ... 0. 0. 0.],gracia video vida actual,0.0
2409,WeVIhWd_eIk,UC9tZazjhAHka7lDWTgARPhA,elbideonokhierefunzionar,[0. 0. 0. ... 0. 0. 0.],elbideonokhierefunzionar,0.0
2410,WeVIhWd_eIk,UC9gXPecqgiYKVcRN5vUjh0Q,Estoy viendo este video como repaso de una posible prueba,[0. 0. 0. ... 0. 0. 0.],viendo video repaso posibl prueba,0.0
2412,WeVIhWd_eIk,UCA30rTPmD-1E9Z6mYRJzS0Q,"A mi manera de ver, las primeras civilizaciones se logran cuando existe los satisfactores básicos garantizados, es por ello que se originan a la vera de un río, obviamente las primeras civilizaciones, al tener su sustento garantizado esto nos conlleva a lo siguiente: un fundamento de todas es la agricultura y la ganadería e incluso la pesca. Es por ello que las mitologías, particularmente las cercanas a Medio Oriente, son muy parecidas, las personas que fundaron las primeras civilizaciones, evidentemente necesitaban saber cuando iba a haber temporada de lluvias, pues de ello dependía la agricultura ¿resultado?, el origen de la medición del tiempo. Me gustó mucho tu video, un saludo desde ciudad de México.",[0. 0. 0. ... 0. 0. 0.],manera primera civilizacion logran exist satisfactor sico garantizado ello originan vera obviament primera civilizacion tener sustento garantizado conlleva siguient fundamento toda agricultura ganad incluso pesca ello mitolog particularment cercana medio orient parecida persona fundaron primera civilizacion evidentement necesitaban saber haber temporada lluvia pue ello depend agricultura resultado origen medici tiempo gust video saludo ciudad xico,0.0
2413,WeVIhWd_eIk,UCwS9xSJGoexAkT5yEWDPA6g,Yo lo que quiero saber las zivilizacionnes prehispánicas olmecas y mayas aztecas,[0. 0. 0. ... 0. 0. 0.],quiero saber zivilizacionn prehisp nica olmeca maya azteca,0.0
2415,WeVIhWd_eIk,UCszD1SCL527M7kmIGv69k1w,"Eso es exactamente asi... Lo que debo agregar, es que la ¨Tercera Guerra Mundial¨ tendra sus motivos y razones principales basadas la busqueda de la hegemonia del ¨RECURSO AGUA¨; aunque se quiera hacer aparentar otra cosa!!!",[0. 0. 0. ... 0. 0. 0.],exactament debo agregar tercera guerra mundial tendra motivo razon principal basada busqueda hegemonia recurso agua aunqu quiera hacer aparentar cosa,0.0
2416,WeVIhWd_eIk,UCBkLkxDYdNOsUhbJngjhI6Q,En Google dice que la civilización china surgió hace 5000 a.c total?,[0. 0. 0. ... 0. 0. 0.],googl dice civilizaci china surgi hace total,0.0
2417,WeVIhWd_eIk,UChO5PXruFW2IoNtmijze_og,Se han dado cuenta que solo vivimos de teorías 😮😮 será qué algún día sabremos cómo llegamos al mundo??,[0. 0. 0. ... 0. 0. 0.],dado cuenta solo vivimo teor sabremo llegamo mundo,0.0
2418,WeVIhWd_eIk,UCO5-5mQRuviDw27qMdC2VjQ,"Mi teoría es que algunos extraterrestres decidieron mezclar su ADN con los primeros humanos, por eso es que hay rasgos muy marcados entre una civilización y otra. Eso explicaría también los tipos de sangre. Algunas personas aducidas cuentan que se les presentan seres con cabezas diferentes, en forma de un huevo, otros dicen que tienen cabezas de animales, como el de los dioses egipcios y de otras culturas. Como los incas o aztecas. Esto explicaría por que los mitos y leyendas de la creación de la humanidad sea tan parecida en cada civilización. Obviamente no estamos solos en el universo. Lo más probable es que exista una civilización en el universo que tenga no miles de años (humanos), quizá exista una civilización en el universo que sea tan avanzada, que los veamos como dioses o como un Dios.",[0. 0. 0. ... 0. 0. 0.],teor extraterrestr decidieron mezclar primero humano rasgo marcado civilizaci explicar tambi tipo sangr persona aducida cuentan presentan sere cabeza diferent forma huevo dicen cabeza animal dios egipcio cultura inca azteca explicar mito leyenda creaci humanidad parecida cada civilizaci obviament solo universo probabl exista civilizaci universo mile humano quiz exista civilizaci universo avanzada veamo dios dio,0.0
2419,WeVIhWd_eIk,UClORTy2bAIX_1xJAy_lX1LA,Donde hay río hay vida,[0. 0. 0. ... 0. 0. 0.],vida,0.0
2421,WeVIhWd_eIk,UC2ZKWZ8YISxscXBoTa-GMIw,Solo por la puta seño XD,[0. 0. 0. ... 0. 0. 0.],solo puta,0.0
2422,WeVIhWd_eIk,UC3PVZHwBgrpOzNCBAzwMd9w,Porfa dejemen respuestas 😢😢😢😢😢😢,[0. 0. 0. ... 0. 0. 0.],porfa dejemen respuesta,0.0
2424,KH4dpNmtC08,UC7fy8ilwNTq0x-5DMm-pZZQ,Esa riqueza son para los extranjeros..nada para los nativos de mexico...despierten...son pa gente como slimm...ludio libanes.. no mexicano...a si sus elited...de fox...salina..etc...,[0. 0. 0. ... 0. 0. 0.],riqueza extranjero nativo mexico despierten gent slimm ludio liban mexicano elit salina,0.0
2425,KH4dpNmtC08,UCgr8o99UaobkvLzTzGxyKrg,el programa que usas es doodly?,[0. 0. 0. ... 0. 0. 0.],programa usa doodli,0.0
2426,KH4dpNmtC08,UC2wrZcu1In7uiQLiFODo6sA,Si deja de ser colonia de Europa si que va a surgir,[0. 0. 0. ... 0. 0. 0.],deja colonia europa surgir,0.0
2427,KH4dpNmtC08,UCaE7NMNyyzXwFG7B7A-YrtQ,"Buen video resumen, como siempre. En respuesta a tu pregunta sobre si ÁFRICA podría ser una super potencia en unos años, yo la verdad no tengo ninguna capacidad técnica ni los conocimientos pero hago lo que considero infalible, si China lleva según tus apuntes tantísimo dinero invertido en infraestructuras y demás, eso quiere decir que tiene África todas las posibilidades de serlo ya que China sabe muy bien lo que hace.",[0. 0. 0. ... 0. 0. 0.],buen video resumen siempr respuesta pregunta frica podr super potencia verdad ninguna capacidad cnica conocimiento hago considero infal china lleva apunt tant simo dinero invertido infraestructura quier decir frica toda posibilidad serlo china sabe bien hace,0.0
2432,KH4dpNmtC08,UCT1Ho7GT5nCfPLQLuzGjMvQ,no puede,[0. 0. 0. ... 0. 0. 0.],pued,0.0
2433,KH4dpNmtC08,UClaURN_pYCMGCoAfcEFHZhg,Para que Europa sea rica,[0. 0. 0. ... 0. 0. 0.],europa rica,0.0
2434,KH4dpNmtC08,UCYALTkG_pqIWo1h92dLApPA,"Bartolomé Dias llega al Cabo de Buena Esperanza en 1488, y VAsco de Gama a India en 1496.... Poco tiempo tuvo África de prosperar gracias al comercio con los portugueses hasta la llegada a América. 

Uno de los problemas grandes de África ha sido el territorio: costa poco articulada, barreras geográficas que dificultan la conexión entre los diferentes pueblos africanos, etc.",[0. 0. 0. ... 0. 0. 0.],bartolom dia llega cabo buena esperanza vasco gama india tiempo frica prosperar gracia comercio portugues llegada rica problema grand frica sido territorio costa articulada barrera geogr fica dificultan conexi diferent pueblo africano,0.0
2435,KH4dpNmtC08,UCWB6qfHcHkNTD3XMB1V2ZTg,"Te falto un ultimo punto : que aun ya siendo paises independientes en africa, siguen los europeos conteniendo a africa para su desarrollo ya que no les conviene su desarrollo, sobretodo por sus recursos naturales. el mas claro ejemplo es que en algunos paises que fueron de la africa oriental francesa usan el Franco CFA de África Occidental como moneda oficial que esta relacionado al franco frances.",[0. 0. 0. ... 0. 0. 0.],falto ultimo punto siendo pais independient africa siguen europeo conteniendo africa desarrollo convien desarrollo sobretodo recurso natural claro ejemplo pais africa orient francesa usan franco frica occident moneda ofici relacionado franco franc,0.0
2437,KH4dpNmtC08,UCOc5qG8ZjthJfuJP4Kexd5g,"Francia , Holanda e Inglaterra sería la respuesta, ellos en África necesitan su propio ho chi mihn",[0. 0. 0. ... 0. 0. 0.],francia holanda inglaterra respuesta frica necesitan propio mihn,0.0
2438,KH4dpNmtC08,UCJNXJN1q-raZMJssVr9j69w,"Africa es pobre debido a que se encuentra en la zona tropical y el territorio no ofrece grandes facilidades para comerciar (carreteras en la selva, rios no navgables, etc).",[0. 0. 0. ... 0. 0. 0.],africa pobr debido encuentra zona tropic territorio ofrec grand facilidad comerciar carretera selva rio navgabl,0.0
2439,KH4dpNmtC08,UCGThE-5byiMXynUPJrwLFsw,"Te ofresco, muchos mg dados por la empresa de negocio Goldman Sachs, para la primera contratación es un mínimo de $10mil pero por ser primera vez se te devolverán luego $5mil, a la cuenta misma
 Completamos ahora este servicio? O más tarde?",[0. 0. 0. ... 0. 0. 0.],ofresco dado empresa negocio goldman sach primera contrataci nimo primera devolv luego cuenta misma completamo ahora servicio tard,0.0
2445,b5-V4XCJBzM,UCVJgctLDFUjT-ihwyCQ7LQg,"Dice la palabra de Dios... al final de los tiempos la ciencia avanzara para engañar a los que no esten bien en su fé asi como los falsos profetas,por eso cada ves que escucho que la ciencia avanza y le tiene un porqué a las cosas de Dios. Me doy cuenta que la palabra no puede ser más real! La biblia el libro más sabio de la tierra. Saludos.",[0. 0. 0. ... 0. 0. 0.],dice palabra dio final tiempo ciencia avanzara enga esten bien falso profeta cada escucho ciencia avanza porqu cosa dio cuenta palabra pued real biblia libro sabio tierra saludo,0.0
2446,b5-V4XCJBzM,UCsKCh0puaO0IWkhaXxxpCAg,"No es una metafora es un aviso de que, lo que sucedió,volverá a suceder, la Biblia se esta cumpliendo paso a paso, todos sus libros proféticos se cumplieron y se cumpliendo ... Daniel Apocalipsis etc. Lo mismo sucederá, Cristo viene mientras el mundo vive su Sodoma y Gomorra, violencia e inmoralidad sexual",[0. 0. 0. ... 0. 0. 0.],metafora aviso sucedi volver suced biblia cumpliendo paso paso libro prof tico cumplieron cumpliendo daniel apocalipsi mismo suced cristo vien mientra mundo vive sodoma gomorra violencia inmoralidad sexual,0.0
2447,b5-V4XCJBzM,UCtwd_vJdb2k2Xk9TUyqoZqg,"Jesus confirmando este evento dijo: ""Acordaos de la mujer de Lot."" recordandole a los oyentes que evitaran ""volver atras"" , que salvaran su vida, lo que no hizo la mujer de Lot en Sodoma. 
Lucas 17:32-34",[0. 0. 0. ... 0. 0. 0.],jesu confirmando evento dijo acordao mujer recordandol oyent evitaran volver atra salvaran vida hizo mujer sodoma luca,0.0
2449,b5-V4XCJBzM,UChJhdSgK7cF4AV019PZfX8Q,"No cabe duda que la ignorancia es atrevida, metáfora ajajajaja eso es real.",[0. 0. 0. ... 0. 0. 0.],cabe duda ignorancia atrevida fora ajajajaja real,0.0
2450,b5-V4XCJBzM,UCNjdqzodceQV40ron8BcRcQ,"No es metáfora... así como viajan e indagan deberían, así leer ña biblia, al cual es un libro que dice al pie de la letra como  esta pansando y pasara la humanidad",[0. 0. 0. ... 0. 0. 0.],fora viajan indagan deber leer biblia libro dice letra pansando pasara humanidad,0.0
2452,b5-V4XCJBzM,UCPygW8xyvEOh3waw2CZs7hw,Si Sodoma hubiera tenido un canal de televisión para transmitir su ideología ese seria National Geographic.😂😂😂,[0. 0. 0. ... 0. 0. 0.],sodoma canal televisi transmitir ideolog seria nation geograph,0.0
2454,b5-V4XCJBzM,UC6A8Xml8l1HueuKZQur06Qg,"(Bacari suelto en Israel 🇮🇱)tiene información corecta ,🙏🏻no se dejen engañar busquen ese nick ⬆️",[0. 0. 0. ... 0. 0. 0.],bacari suelto israel informaci corecta dejen enga busquen nick,0.0
2457,b5-V4XCJBzM,UCQ_Ad05z6Bqegi7jtXdQvFg,No es metáfora escrito está y lo que dice la biblia es verdad,[0. 0. 0. ... 0. 0. 0.],fora escrito dice biblia verdad,0.0
2458,b5-V4XCJBzM,UCAwy1M6NmmAaaorA-tY7C_w,Por fin cuál es en otro canal está de otro modo la mujer de sal digan cual es por fin,[0. 0. 0. ... 0. 0. 0.],canal modo mujer digan,0.0
2459,b5-V4XCJBzM,UCPtnIAB7aBflQWhKYMl1A2g,No es metáfora fue verdad y la Biblia lo registra en el libro de Genesis capítulo  19 versículo 26,[0. 0. 0. ... 0. 0. 0.],fora verdad biblia registra libro genesi tulo ver culo,0.0
2460,b5-V4XCJBzM,UCmCnJ84QWMQO3o7y2rW7WVQ,"Yo tengo mucha Fé.(La Fé mueve montañas)Lo malo es que tengo fé que algún día me toque la lotería y hasta el momento nada de nada.Creo firmemente que Noé con ayuda de los ángeles construyó un "" porta- animales ( hoy día porta aviones)donde subieron miles de animales de las dos especies, las pulgas y ladillas,ya subieron a bordo de los familiares de Noé Los caracoles debieron de subir pegados a las hortalizas y otras verduras. La estatua de la mujer de Lot,todavia existe según la tradicción.Sansón tenía la fuerza en el.pelo,por lo tanto no tenía músculos,era el pelo el que trabajada.Y así mil fábulas.",[0. 0. 0. ... 0. 0. 0.],mucha muev monta malo toqu loter momento creo firmement ayuda ngele construy porta animal porta avion subieron mile animal especi pulga ladilla subieron bordo familiar caracol debieron subir pegado hortaliza verdura estatua mujer todavia exist tradicci san fuerza pelo sculo pelo trabajada bula,0.0
2461,b5-V4XCJBzM,UCBFoxdhQjJxXYa59cjOQUPw,Ela tinha quantos metros 😂,[0. 0. 0. ... 0. 0. 0.],tinha quanto metro,0.0
2462,b5-V4XCJBzM,UCIZZLc8EqYkDWDZFarwuAFA,Si es una metafora por que hay 2 ciudades cubiertas de senisa y restos de asufre,[0. 0. 0. ... 0. 0. 0.],metafora ciudad cubierta senisa resto asufr,0.0
2463,rUrZs1RRUv8,UC9TvUJJzS1zpMr5yz4GqWbA,Solo vengo por la tarea,[0. 0. 0. ... 0. 0. 0.],solo vengo tarea,0.0
2465,rUrZs1RRUv8,UC6llBsHxew8RpQkeMNvGlgw,Interrssnte,[0. 0. 0. ... 0. 0. 0.],interrssnt,0.0
2467,rUrZs1RRUv8,UCJpyUqgICJbJMXg6ym7TuPA,Ocupamos un OTAN fuerte y la HAYA HECHOS HUMANOS,[0. 0. 0. ... 0. 0. 0.],ocupamo otan fuert hecho humano,0.0
2468,rUrZs1RRUv8,UCJpyUqgICJbJMXg6ym7TuPA,"X k? Religión, gobierno o $",[0. 0. 0. ... 0. 0. 0.],religi gobierno,0.0
2469,rUrZs1RRUv8,UCJpyUqgICJbJMXg6ym7TuPA,K crueldad 🫠,[0. 0. 0. ... 0. 0. 0.],crueldad,0.0
2471,rUrZs1RRUv8,UCvcuqMk0FOSEr4Ww0xOJbFQ,Gracias,[0. 0. 0. ... 0. 0. 0.],gracia,0.0
2473,rUrZs1RRUv8,UCpsdxP2TwvyLtm3woczQ9kg,Gracias muy completo.,[0. 0. 0. ... 0. 0. 0.],gracia completo,0.0
2476,rUrZs1RRUv8,UC1zWHqU2Isf8QtO0au_37BA,"Me gustó tu video, aunque no mencionaste a Israel matando palestinos... pero no confío en la BBC, lástima, de cualquier manera tú eres un buen elemento.",[0. 0. 0. ... 0. 0. 0.],gust video aunqu mencionast israel matando palestino conf stima cualquier manera buen elemento,0.0
2477,rUrZs1RRUv8,UCIzqwI7LBMWGus8HrZt6Jvw,La de Myanmar no me los esperaba y ni sabía.,[0. 0. 0. ... 0. 0. 0.],myanmar esperaba,0.0
2478,rUrZs1RRUv8,UCHPbFaKTLi5gz45Z5IuryMw,"TOFO SUCEDE CUANDO ACTIVAN EL MAL..QUE ESTÁ GRAVADO EN LOS CEREBROS🧠🧠🧠🧠🧠🧠🗣️🌐DESDE QUE LOS HUMANOS SE CONOCEN COMO ACTIVOS EN LA TIERRA 🌐...HAN SEGUIDO LA TRAYECTORIA DE ACTUAR CON EL MAL...Y CRECIENDO Y ENSEÑANDO A HACER EL MAL..A LOS SERES VIVOS Y AL ECOSISTEMA EN LA TIERRA 🌐🙏...NADA DE LO QUE SISTE ES SUYO...PERO LOS MALVADOS SE APODERAN DE TODOOOOO...Y MOTIVAN A AVANZAR HACIA EL MAL...EL CUÁL NOOOO TIENE FIN...🌐🗣️..DESDE QUE VIVEN🤰🤰👪🏃..
HASTA QUE EL CUERPO SE DESCOMPONE EN LA TIERRA 🌐 Y LA VIDA REGRESA A LA OTRA DIMENSIÓN...LOS SERES HUMANOS NO MODIFICAN SU ACTITUD...DEL MAL..
HACIA LA CONDUCTA DE SEGUIR EL .. BIN....EL BIEN SIGUE AL BIEN...Y  POR SI SOLO SE CONSTRUYE UNA VIDA DE ABUNDANCIA..DE PAZ..DE AMOR ENTRE TODOS LOS SERES VIVOS..Y DESPUÉS..VIENDO EL CUERPO QUE ES ORGÁNICO...DEJA DE FUNCIONAR...LA VIDA QUE HA ACTUADO EN EL CEREBRO 🧠🌐 CON EL ..BIEN..REGRESA A LA DIMENSIÓN DEL BIEN.... JAMÁS... ESTARÁ EN LA DIMENSIÓN DEL MAL...PUES ASÍ NUESTRO CREADOR DE LA VISIBLE Y LO INVISIBLE CREO TODOOOO 🌌🙏👼🏻..Y ASÍ SERÁ....EL CREADOR 🌌 JAMÁS PERDONA QUE HAGAN DAÑO A SU CREACIÓN...PORQUE TODO ES DE ÉL...LA VIDA ES SUYA..Y TODOOOOO ABSOLUTAMENTE TODOOOO 🌌🧠🤰🤱👪🏃🐴🐗🦓🐂🐃🐏🐑🐐🦌🦙🦘🐘🦏🐪🐫🐓🐔🐣🐤🕊️🐦🦆🦚🐬🐋🐳🐟🕸️🦐🦪🐌🐜🐝🐝🐝🐝🐝🍯🍯🍯🍯🍵🐞🦋🦠🦠🦠🦠🌱🌾🌱🌾🌼🌻🌺🌷🌹🌲🌳🌴🌵💫🪐🌕☀️🌟⭐⚡🌠🌓🌙🌘🌕🌖🌔🌐🌦️🌨️⛈️🌨️☁️🌦️🌥️💧☄️🏜️⛱️🏖️🗻⛰️🏔️❄️🌋🔥🌡️🏞️🌄🌅🌬️🌀🌪️...TODO SÍ LO ES DEL CREADOR....LOS SERES HUMANOS SOLO INVENTAN DE LAS MATERIAS YA CREADAS POR EL CREADOR POR ÉL SÓLO CREA.....EL COSMOS. 💫 .ES NUESTRA ÁREA DE VIDA...Y...🌏🌎🌍LA GRAN BELLEZA TERRESTRE DESTROZADA Y CONTAMINADA POR EL CREADOR....🌌🗣️🙏..",[0. 0. 0. ... 0. 0. 0.],tofo suced activan gravado cerebro humano conocen activo tierra seguido trayectoria actuar creciendo ens ando hacer sere vivo ecosistema tierra sist malvado apoderan todooooo motivan avanzar hacia noooo viven cuerpo descompon tierra vida regresa dimensi sere humano modifican actitud hacia conducta seguir bien sigu bien solo construy vida abundancia amor sere vivo despu viendo cuerpo nico deja funcionar vida actuado cerebro bien regresa dimensi bien dimensi pue creador visibl invis creo todoooo creador perdona hagan creaci vida todooooo absolutament todoooo creador sere humano solo inventan materia creada creador crea cosmo vida gran belleza terrestr destrozada contaminada creador,0.0
2480,rUrZs1RRUv8,UC9aoRfgvLApyxGFHJOemCXQ,Ucrania y rusia finalizacion de la guerrra amenaza ala bace de miciles nucleares con bombardeos,[0. 0. 0. ... 0. 0. 0.],ucrania rusia finalizacion guerrra amenaza bace micil nuclear bombardeo,0.0
2483,JpV2e-2Ya-4,UCPH3Oz99Y_jrVBCQMjQZNSg,--- ¡NUEVO CANAL SOBRE ECONOMÍA! Memorias de Tiburón: https://www.youtube.com/channel/UC3bRVqfLpexxvzmoIyYc-KQ,[0. 0. 0. ... 0. 0. 0.],nuevo canal econom memoria tibur http youtub channel brvqflpexxvzmoiyyc,0.0
2484,JpV2e-2Ya-4,UCxN4n8q61SJww6LjAvcRyOA,"A todo esto quiero añadir otro comentario en este país y como en todos países es necesario la clase rica y la clase pobre la izquierda depende de la derecha y la derecha depende de la izquierda para estar vivas unas de las otras depende de la otra en este país estas dos clases tensionan tanto las cuerdas y estamos en guerra desde el principio de toda nuestra historia de España cuándo cambiar esto alguna vez y esta mentalidad en España veamos o quedamos parecernos de verdad a Europa que decimos qué atrasos estamos España Europa y que cómo va en Europa entendamos que somos un mismo pueblo derecha izquierda y qué más vale ayudarnos unos a otros y apoyar a nuestro pueblo y poder salir adelante y más vale joder al vecino que no ru hermano, Arriba España",[0. 0. 0. ... 0. 0. 0.],quiero adir comentario necesario clase rica clase pobr izquierda depend derecha derecha depend izquierda viva una depend clase tensionan cuerda guerra principio toda historia espa cambiar alguna mentalidad espa veamo quedamo parecerno verdad europa decimo atraso espa europa europa entendamo mismo pueblo derecha izquierda vale ayudarno apoyar pueblo poder salir adelant vale joder vecino hermano arriba espa,0.0
2485,JpV2e-2Ya-4,UCxN4n8q61SJww6LjAvcRyOA,"Quiero agradecerte tu canal y me parece que estás haciendo un trabajo impresionante por enseñar la historia de este país y qué es lo que nos une como nacion, que tenemos una misma historia.

Ahora bien dicho esto ya que te pones a decir esta información que es tan importante, la forma de que se explica tan rápida puede hacer que detalles tan importantes que a veces a ti te parezcan que sean ínfimos o que no tan importantes marcaron un antes y un después. Por ejemplo en la guerra carlista isabelinos una de las tantas guerras civiles que ha habido en este país .
ya se creó porque Carlos III impuso unos impuestos tan altos a toda España para poder mantener y costear el nivel de vida que estaba llevando la nobleza después del derroche del que hizo y no saber o administrar el imperio español.
 Aragón a esta subida de impuestos se niega con el justicia y sus leyes los fueros de Aragon, estas leyes por entoces tenian mas poder que  la ley goburnamental o constitucion de la union  territorial de castilla y  corona aragonesa, como bien dices tú unificación de territorio español, en esa unificacion, aAragon se unio a castilla pero manteniendo esos fueros y tenian mas poder legislagivo que la ley impuesta por el rey de España.
Navarra también tenían sus fueros pero pero Navarra no los utilizo en contra de Carlos III, Aragon y su justcia un personaje o figura de los fueros que protege a los plebeyos   el pueblo .  Este señor llamado el Justicia de Aragón se niega a pagar esa subida tan alta de impuestos, y Carlos III aramado de colera de que exista una ley por encima de su poder legislativo. Se crean trifulas en territorio Aragones, similares a las que explicas en el comienzo de la Guerra Civil Española.
Las trifulcas que comenzaron en el territorio aragonés por ese levantamiento social al poder del rey se trasladan a todo el territorio nacional por qué los plebeyos se sublevan y estaban pasando mucha hambre la clase humilde y la nobleza no quería bajarse de superstar ahí es donde empiezan las guerras carlistas e isabelinos como bien dices tú carlistas defendiendo a la monarquía europea a esto añado que los fueros aragoneses eran leyes muy avanzadas a su tiempo eran unas leyes para que os hagáis una idea muy parecidas a las leyes a la Constitución francesa que se creó después de la Revolución Francesa dónde se protegía a la clase más humilde a los plebeyos y ya no tuvimos suficientes con esa guerra que se llama manteniendo pues la tiranía de Carlos III qué hizo pues que España pues se arrancará legislativamente en cuanto a derechos como pueblo al resto de Europa en esa guerra se le otorga a zaragoza un titulo Siempre Heroica fue el cuarto título que recibió la capital de Aragón. Tras la muerte de Fernando VII, la sucesión al trono de España desató una guerra entre carlistas e isabelinos. El 5 de marzo de 1838, las tropas de carlistas asaltaron la ciudad y los ciudadanos los lograron expulsar. Este acontecimiento se conoce popularmente como la Cincomarzada. La regente Mª Cristina honró a la ciudad con la concesión del título y con el adorno del escudo de armas de la ciudad con una orla de laurel.



Hay más fallos en más vídeos pero no me voy aquí a largar a hacer un texto enorme simplemente memorizando otro fallo en la Guerra Civil Española la batalla del Ebro mencionada se realiza en Belchite pueblo de Zaragoza Belchite estaba defendida por el bando republicano y como bien dices tú y te confundes Zaragoza estaba Zaragoza estaba a favor de los levantiscas que decir la derecha error amigo infórmate bien
Pero a todo esto he de reconocer que has hecho un gran trabajo y me parece muy buenos vídeos que intentan qué es lo que tenemos algo en común la historia y es algo que no debemos de olvidar para hacer un futuro mejor. 💪💪💪🇪🇸",[0. 0. 0. ... 0. 0. 0.],quiero agradecert canal parec haciendo trabajo impresionant ens historia nacion misma historia ahora bien dicho pone decir informaci important forma explica pida pued hacer detal important vece parezcan nfimo important marcaron despu ejemplo guerra carlista isabelino tanta guerra civil carlo impuso impuesto alto toda espa poder manten costear nivel vida llevando nobleza despu derroch hizo saber administrar imperio espa arag subida impuesto niega justicia ley fuero aragon ley entoc tenian poder goburnament constitucion union territori castilla corona aragonesa bien dice unificaci territorio espa unificacion aaragon unio castilla manteniendo fuero tenian poder legislagivo impuesta espa navarra tambi fuero navarra utilizo carlo aragon justcia personaj figura fuero proteg plebeyo pueblo llamado justicia arag niega pagar subida alta impuesto carlo aramado colera exista encima poder legislativo crean trifula territorio aragon similar explica comienzo guerra civil espa trifulca comenzaron territorio aragon levantamiento social poder trasladan territorio nacion plebeyo sublevan pasando mucha hambr clase humild nobleza quer bajars superstar empiezan guerra carlista isabelino bien dice carlista defendiendo monarqu europea fuero aragones ley avanzada tiempo una ley idea parecida ley constituci francesa despu revoluci francesa proteg clase humild plebeyo suficient guerra llama manteniendo pue tiran carlo hizo pue espa pue arrancar legislativament cuanto derecho pueblo resto europa guerra otorga zaragoza titulo siempr heroica cuarto tulo recibi capit arag tra muert fernando sucesi trono espa desat guerra carlista isabelino marzo tropa carlista asaltaron ciudad ciudadano lograron expulsar acontecimiento conoc popularment cincomarzada regent cristina honr ciudad concesi tulo adorno escudo arma ciudad orla laurel fallo deo largar hacer texto enorm simplement memorizando fallo guerra civil espa batalla ebro mencionada realiza belchit pueblo zaragoza belchit defendida bando republicano bien dice confund zaragoza zaragoza favor levantisca decir derecha error amigo rmate bien reconoc hecho gran trabajo parec bueno deo intentan historia debemo olvidar hacer futuro mejor,0.0
2486,JpV2e-2Ya-4,UCLZWTnq-Uz1adVeWIUc0Eug,A mi entender falta por qué se sublevaron. Es lo más importante. Das a entender que solo fue por un tema partidista o de poder.,[0. 0. 0. ... 0. 0. 0.],entend falta sublevaron important entend solo tema partidista poder,0.0
2491,JpV2e-2Ya-4,UCjBuGHrkjkaQKqBKReJddDg,Partidario rojo.,[0. 0. 0. ... 0. 0. 0.],partidario rojo,0.0
2492,JpV2e-2Ya-4,UCBCfwVHL5Vm3nzteV5S-gFg,"Y de aquellos barros estos lodos...
30 años sin luz.",[0. 0. 0. ... 0. 0. 0.],aquello barro lodo,0.0
2497,JpV2e-2Ya-4,UCzgbJeMQXuhN7rQa0sZKZng,"Gracias por compartir un trabajo tan bien hecho, no se como agradecértelo, sin posicionamientos innecesarios das a saber muchas cosas en muy poco tiempo.",[0. 0. 0. ... 0. 0. 0.],gracia compartir trabajo bien hecho agradec rtelo posicionamiento innecesario saber mucha cosa tiempo,0.0
2499,JpV2e-2Ya-4,UCCjOvo3IP77O5_RgsDlhURw,"Muy dinámico e instructivo. Sin embargo, veo algún sesgo que no sé si es descuido o intención...",[0. 0. 0. ... 0. 0. 0.],mico instructivo embargo sesgo descuido intenc,0.0
