,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggresive
1539,_AHNTVV8UaU,UCNAUt0vCL0rN4Z30H0WHERA,"ud nunca fue feminista, el feminismo no busca igualdad, eso significaría buscar ser igual a un hombre, y mujer jamás sera hombre. Ahora le pregunto con todo respeto, si luego de ser feminista ud terminó con conclusiones tan erradas como esas, como confiarme de que las conclusiones de la biblia que ud está diciendo tampoco están erradas?",[0. 0. 0. ... 0. 0. 0.],nunca feminista feminismo busca igualdad significar buscar igual hombr mujer sera hombr ahora pregunto respeto luego feminista termin conclusion errada confiarm conclusion biblia diciendo tampoco errada,0.0,,,
1540,_AHNTVV8UaU,UCpAnSdi-dPiL1FYY8Veymxg,"Wow, me sorprende ver una sección de comentarios tan sana. Dios los bendiga a todos",[0. 0. 0. ... 0. 0. 0.],sorprend secci comentario sana dio bendiga,0.0,,,
1541,_AHNTVV8UaU,UCCdmjpPgiM4NKOwP5QSanfg,"La realidad es que todo cristiano tiene la responsabilidad de discipular a otros hermanos más inmaduros en la fe. Esto es lo que implica la gran comisión del Señor para Sus discípulos: ellos debían enseñarle a los cristianos a que obedecieran todo lo que Él les había enseñado. [7]

Y esto no es opcional para la mujer cristiana. Dios la ha rescatado y la ha restaurado para que ella sirva como instrumento para equipar a las mujeres más jóvenes con la Palabra de Dios. Deben enseñarlas a ser esposas, a amar a sus maridos, a cuidar de su hogar y de sus hijos. Deben enseñarlas a ser mujeres bíblicas.

Si los pastores no son los que están enseñando estas cosas, ni las mujeres mayores le están enseñando estas cosas a las más jóvenes en la iglesia, entonces, será el mundo quien les enseñe a ellas acerca de la feminidad.

Y de la misma manera, las mujeres jóvenes, o están aprendiendo del mundo, o de los pastores, o de las mujeres maduras en la iglesia. El deber de las mujeres más jóvenes, de las más inmaduras en la fe es aprender de las mujeres más maduras en la fe, de las ancianas en la iglesia.

Su deber, no es buscar consejos entre sus iguales, sino entre aquellas que tienen más experiencias en esta vida cristiana; entre aquellas que han pasado, muy probablemente hace muchos años, las mismas cosas por las que ellas están pasando ahora. Y aprender de cómo ellas lograron tener victoria por la fe.

 Esto no es opcional. No hay justificación para no hacer esto. Ni las ancianas ni las más jóvenes pueden decir jamás: “Es que no tengo tiempo. Estoy muy ocupada como para ayudar a otras hermanas.” Esto es un mandamiento del Señor para todas aquellas mujeres que Él ha rescatado del mundo.

 Entonces, a modo de conclusión, debemos tener claro que Dios ha rescatado a la mujer con el fin de restaurarla por completo al patrón original de la creación. Poco a poco, con la ayuda del Espíritu Santo, Él está obrando en cada una de ustedes con ese fin.

¿Qué debemos pensar del feminismo? Bueno, como escribió Susan Hunt,

Cualquier forma o intensidad que tome el feminismo, es un ataque al diseño de Dios. Cualquier desviación de la verdad deja a las personas en profunda oscuridad.

El feminismo no es lo mismo que la feminidad bíblica. El feminismo es satánico. La verdadera feminidad está descrita en la Biblia y puede ser recuperada solamente por la obra de gracia del Dios trino. Lo que debemos tener claro es que la verdadera feminidad ha sido restaurada por Dios en la mujer cristiana.

Entonces: ¿Es el feminismo la respuesta para la mujer cristiana? No. La respuesta para la mujer no es el feminismo, sino solamente Dios. Sólo Él la puede rescatar y restaurar para que sea lo que Dios ideó en el principio.",[0. 0. 0. ... 0. 0. 0.],realidad cristiano responsabilidad discipular hermano inmaduro implica gran comisi disc pulo ens arl cristiano obedecieran ens opcion mujer cristiana dio rescatado restaurado sirva instrumento equipar mujer vene palabra dio deben ens arla esposa amar marido cuidar hogar hijo deben ens arla mujer blica pastor ens ando cosa mujer mayor ens ando cosa vene iglesia entonc mundo ens acerca feminidad misma manera mujer vene aprendiendo mundo pastor mujer madura iglesia deber mujer vene inmadura aprend mujer madura anciana iglesia deber buscar consejo igual sino aquella experiencia vida cristiana aquella pasado probablement hace misma cosa pasando ahora aprend lograron tener victoria opcion justificaci hacer anciana vene pueden decir tiempo ocupada ayudar hermana mandamiento toda aquella mujer rescatado mundo entonc modo conclusi debemo tener claro dio rescatado mujer restaurarla completo patr origin creaci ayuda ritu santo obrando cada usted debemo pensar feminismo bueno escribi susan hunt cualquier forma intensidad tome feminismo ataqu dise dio cualquier desviaci verdad deja persona profunda oscuridad feminismo mismo feminidad blica feminismo nico verdadera feminidad descrita biblia pued recuperada solament obra gracia dio trino debemo tener claro verdadera feminidad sido restaurada dio mujer cristiana entonc feminismo respuesta mujer cristiana respuesta mujer feminismo sino solament dio pued rescatar restaurar dio principio,0.0,,,
1542,_AHNTVV8UaU,UCa8hqrHDQpC_x40TZ7ROi2w,"TODOS estamos  sometidos  a  algo,  si  estudiamos  el diseño y el propósito  del Creador nos irà bien siempre, pero  si  hacemos lo  contrario  o desviamos por otro camino ciertamente tendremos problemas,  la mujer  fue  creada  para ser mujer y los hombres para  ser  hombres asì de  sencillos, con roles diferentes, entonces ninguno de los  dos es mejor que el otro. cada cual es el mejor por su lado,  y se complementan.
En esta  relación, en el diseño original  también tienen sus  leyes de  sometimiento. hay que saber y aplicarlas  debidamente.
Si  no aceptamos  el   diseño original,    entonces.....¿para que tendríamos que respetar las leyes, los tratados internacionales etc.?  si  o  si   estamos  sometidos a algo, muchas ni siquiera nos damos cuenta,  a veces  nos  damos  cuenta pero  no  tenemos  fuerza para impedirlos.",[0. 0. 0. ... 0. 0. 0.],sometido estudiamo dise prop sito creador bien siempr hacemo contrario desviamo camino ciertament problema mujer creada mujer hombr hombr sencillo role diferent entonc ninguno mejor cada mejor lado complementan relaci dise origin tambi ley sometimiento saber aplicarla debidament aceptamo dise origin entonc tendr amo respetar ley tratado internacional sometido mucha siquiera damo cuenta vece damo cuenta fuerza impedirlo,0.0,,,
1543,_AHNTVV8UaU,UC1NIajC7Hy-NLNpO-rS153Q,"Sepan que el mundo de hoy quieren sacar a Dios de esta generación y levantando una generación que vivan conforme a sus ideas, Cristo viene",[0. 0. 0. ... 0. 0. 0.],sepan mundo quieren sacar dio generaci levantando generaci vivan conform idea cristo vien,0.0,,,
1544,_AHNTVV8UaU,UCqey_0uJ_xRI_Jq6E1gXBDQ,Su video es bueno pero c ve bien prepado estan proponiendo el evangelio como su ayuda hay otras ramas,[0. 0. 0. ... 0. 0. 0.],video bueno bien prepado estan proponiendo evangelio ayuda rama,0.0,,,
1545,_AHNTVV8UaU,UCSzjohAjKtFejGUOotT97vQ,"No son feministas porque se dieron cuenta lo que ahora dicen muchas feministas: ""no luchamos por la igualdad, sino por los derechos de las mujeres"". 
La ""igualdad"" pasó a segundo plano (si es que alguna vez lo tuvieron en cuenta).",[0. 0. 0. ... 0. 0. 0.],feminista dieron cuenta ahora dicen mucha feminista luchamo igualdad sino derecho mujer igualdad segundo plano alguna cuenta,0.0,,,
1546,_AHNTVV8UaU,UC34KrBCxt9uTiFYx2gPCU8A,"HOLA CHICAS, YO FUI UNA FEMINISTA MUY RADICAL Y POR LO TANTO MUJER MATRIARCA CUANDO ME CASE. POR CIERTO NO ME QUERIA CASAR. AHORA SOY CONSEJERA FAM. BIBLICA GRACIAS A DIOS. SUCEDIO UN CASO TERRIBLE EN LA CIUDAD DE TIJUANA MEXICO. HACE MUY POCO. MATARON A UNA MUJER CRISTIANA QUE NUNCA DIJO POR LO QUE ESTABA PASANDO. EN EL YOUTUBE DE MI ESPOSO ESTA EL CASO. YOUTUBE: DAVID K FONSECA O EN MI FACEBOOK: SILVER BIBLICAL COUNSELING. DEBEN QUEDARSE  CALLADAS LAS PERSONAS CRISTIANAS QUE SUFREN ALGUN TIPO DE VIOLENCIA DOMESTICA? SOBRE ESO SE HABLO EN EL VIDEO. SALUDOS Y BENDICIONES DESDE PARAMOUNT CA, USA...",[0. 0. 0. ... 0. 0. 0.],hola chica feminista radic mujer matriarca case cierto queria casar ahora consejera biblica gracia dio sucedio caso terribl ciudad tijuana mexico hace mataron mujer cristiana nunca dijo pasando youtub esposo caso youtub david fonseca facebook silver biblic counsel deben quedars callada persona cristiana sufren algun tipo violencia domestica hablo video saludo bendicion paramount,0.0,,,
1547,MM04PRZgxBE,UCY5tEWp0WcbvLC2Of_C7QIg,"Los ""virtuosos"" serán los primeros en ir al infierno.",[0. 0. 0. ... 0. 0. 0.],virtuoso primero infierno,0.0,,,
1548,MM04PRZgxBE,UC7ftfoc_9fj1F1Rb2FpocsQ,El feminismo acaba con el fútbol español con la escusa de un beso💋💋💋,[0. 0. 0. ... 0. 0. 0.],feminismo acaba tbol espa escusa beso,0.0,,,
1549,MM04PRZgxBE,UCC3PD2ctawpQuHOP4TH6UXQ,Eres el mejor!!😊,[0. 0. 0. ... 0. 0. 0.],mejor,0.0,,,
1550,MM04PRZgxBE,UCOWB1CDebjBj8PpEnfX0aXg,Eres un crack chaval,[0. 0. 0. ... 0. 0. 0.],crack chaval,0.0,,,
1551,MM04PRZgxBE,UCd14IxWZnb2ZjC-KRJ5h9Rw,Tendrias q trabajar el parlamento brother. Eres el mejor,[0. 0. 0. ... 0. 0. 0.],tendria trabajar parlamento brother mejor,0.0,,,
1552,MM04PRZgxBE,UCcN68CQKkeN4lIfhIBreABg,"El vídeo no está completo, no? o supongo que habrá otro exponiendo satíricamente lo bien que le parecería a LR (ya que no fue nada sexual, comparándolo con un beso a sus hijas, que les podría dar él mismo o cualquiera con buena relación y al menos 13 años de diferencia) que el rector de la universidad (fruto de la alegría de repartirle un título), el entrenador de deportes (en la euforia de una victoria) o el propio Infantino (que es buen amigo) en la celebración, le ofrecieran a sus hijas ""un piquito""... o un poco de salami, que tampoco es nada sexual en nuestra sociedad.",[0. 0. 0. ... 0. 0. 0.],completo supongo habr exponiendo ricament bien parec sexual compar ndolo beso hija podr mismo cualquiera buena relaci meno diferencia rector universidad fruto alegr repartirl tulo entrenador deport euforia victoria propio infantino buen amigo celebraci ofrecieran hija piquito salami tampoco sexual sociedad,0.0,,,
1553,MM04PRZgxBE,UC5rZZ4O5hdHhWMYVfyvmNsQ,"BRAVO UTBH ❤️🧡💛💚💙💜
Esto es una CACERÍA de BRUJAS, pero ahora son las BRUJAS HEMBRISTAS las que CAZAN.",[0. 0. 0. ... 0. 0. 0.],bravo utbh cacer bruja ahora bruja hembrista cazan,0.0,,,
1554,MM04PRZgxBE,UCZUu5TTtf077haq3kjXaCIA,"Como quiere alguna mujer futbolista ganar lo mismo que Messi , si la que mas dinero genera en publicidad etc , no llega ni a la centésima parte de lo que genera Messi .
Por otra parte , ni la mejor jugadora del mundo le llega a las rodillas a Messl a Ronaldo o a cualquier otro jugador estrella de cualquier equipo de futbol masculino de primera division .
¿Acaso las mujeres se han vuelto locas , acaso quieren obtener ganancias a expensas de los hombres?
No señoras , el futbol femenino jamás llegara a tener el nivel del futbol masculino de hecho , no llega ni al 20 % de lo que es el de varones en todos aspectos , por eso solo le importa a un 20 % de la gente .
Tan fácil que es entenderlo ; pero la ambicion rompe el saco , de eso no hay la menor duda .",[0. 0. 0. ... 0. 0. 0.],quier alguna mujer futbolista ganar mismo messi dinero genera publicidad llega cent sima part genera messi part mejor jugadora mundo llega rodilla messl ronaldo cualquier jugador estrella cualquier equipo futbol masculino primera divis acaso mujer vuelto loca acaso quieren obten ganancia expensa hombr ora futbol femenino llegara tener nivel futbol masculino hecho llega varon aspecto solo importa gent entenderlo ambicion romp saco menor duda,0.0,,,
1555,MM04PRZgxBE,UCJRIj_WYDyxFr2GsQzO2NTw,La selección no ha ganada nada desde que esta Rubiales...,[0. 0. 0. ... 0. 0. 0.],selecci ganada rubial,0.0,,,
1556,MM04PRZgxBE,UCBlxiJZI24WIJjh7w_pw_7A,"Que tome nota los homosexuales, y todo el mundo, cuando estéis contentos a todo el que pase le  agarráis la cabeza y le dais un morreo. No pasa naaaaaaa, y los que digan que no les gusta es mentira.... venga que empiece las fiesta.",[0. 0. 0. ... 0. 0. 0.],tome nota homosexual mundo contento pase agarr cabeza dai morreo pasa naaaaaaa digan gusta mentira venga empiec fiesta,0.0,,,
1557,sVA2UNBeeFk,UCDLCJuCVfwUvWHD3eo1g7oQ,Ahora a casa que hay que hacer la cena XD,[0. 0. 0. ... 0. 0. 0.],ahora casa hacer cena,0.0,,,
1558,sVA2UNBeeFk,UC3CA8fiS1D2tn50tLHC0cdg,No es colocar chicas? = cuotas?,[0. 0. 0. ... 0. 0. 0.],colocar chica cuota,0.0,,,
1559,sVA2UNBeeFk,UCwtrx4kByF7Ev4vyohXYKSA,e as trans?,[0. 0. 0. ... 0. 0. 0.],tran,0.0,,,
1560,yqcM2wn4-nk,UCjLgLmlmg0O6epvw_c1RbnA,2 futuras lesbianas,[0. 0. 0. ... 0. 0. 0.],futura lesbiana,0.0,,,
1561,yqcM2wn4-nk,UC2LTU2J1m3X4LkmDkLeLTsA,"No se trata igual al hombre que la mujer. El hombre, según las feminazis, el hombre no tiene derechos civiles....
Increíble que estas chicas opinen así....",[0. 0. 0. ... 0. 0. 0.],trata igual hombr mujer hombr feminazi hombr derecho civil incr chica opinen,0.0,,,
1562,yqcM2wn4-nk,UC9U29xOAYW8alL8KMH2TxDA,Se la comió con yuca.,[0. 0. 0. ... 0. 0. 0.],comi yuca,0.0,,,
1563,yqcM2wn4-nk,UC1Z36TUrJlwIg5oaldQAAJA,Mi madre trabaja en una obra :),[0. 0. 0. ... 0. 0. 0.],madr trabaja obra,0.0,,,
1564,yqcM2wn4-nk,UCsjPw7YiuEQkXaPGeXsVdXw,"*Filosofía Objetivista: ""Si la palabra “igualdad” debe tomarse en un sentido serio o racional, la cruzada por esta creencia data de aproximadamente un siglo o más al establecer un sistema basado en el principio de los derechos individuales. “Igualdad” en un contexto humano, es un término político: significa igualdad ante la ley, la igualdad de los derechos fundamentales e inalienables que todo individuo posee en virtud de su nacimiento como ser humano, y que no pueden ser violados ni abrogados por instituciones creadas por humanos, como los títulos de nobleza o la división de las personas en castas establecida por la ley, con privilegios especiales concedidos a unos y negados a otros. El surgimiento del capitalismo barrió con todas las castas, incluidas las instituciones de la aristocracia y de la esclavitud o la servidumbre.""*

*""Pero esto no es igualitarismo ni es el significado que los igualitaristas atribuyen a la palabra “igualdad”. Convierten la palabra en un anticoncepto: la usan para significar, no igualdad política, sino ""igualdad metafísica"": la igualdad de atributos y virtudes personales, independientemente de la dotación natural o la elección, el desempeño y el carácter individuales. No son las instituciones hechas por el ser humano, sino la naturaleza, es decir, la realidad, lo que proponen combatir, por medio de instituciones hechas por los humanos.""*

*""Y dado que la naturaleza no dota a todos los individuos con la misma belleza o la misma inteligencia, y la facultad de voluntad lleva a las personas a hacer elecciones diferentes, los igualitaristas proponen abolir la ""injusticia"" de la naturaleza y de la voluntad, y establecer la igualdad universal de hecho, en desafío a los hechos. Dado que la Ley de Identidad es impermeable a la manipulación humana, es la Ley de Causalidad la que luchan por abrogar. Dado que los atributos o virtudes personales no pueden ser “redistribuidos”, buscan privar a las personas de sus consecuencias: de las recompensas, los beneficios, los logros creados por los atributos y virtudes personales buscando una ""igualdad económica"" artificial e imposible. No es la igualdad ante la ley lo que buscan, sino la desigualdad: el establecimiento de una pirámide social invertida, con una nueva aristocracia en la cima: la aristocracia del no valor.""*

*""La nueva «teoría de la justicia» [de John Rawls] exige que los humanos contrarresten la «injusticia» de la naturaleza mediante la institución de la injusticia más obscenamente impensable entre los humanos: privar a «los favorecidos por la naturaleza» (es decir, a los talentosos, los inteligentes, los creativos), del derecho a las recompensas que ellos producen (es decir, del derecho a la vida) – y concederles a los incompetentes, a los estúpidos y a los perezosos, un derecho al disfrute sin esfuerzo de recompensas que no conseguirían producir, no podrían imaginar, y con las cuales no sabrían qué hacer."" Ayn Rand*",[0. 0. 0. ... 0. 0. 0.],filosof objetivista palabra igualdad debe tomars serio racion cruzada creencia data aproximadament siglo establec sistema basado principio derecho individual igualdad contexto humano rmino tico significa igualdad igualdad derecho fundamental inalien individuo pose virtud nacimiento humano pueden violado abrogado institucion creada humano tulo nobleza divisi persona casta establecida privilegio especial concedido negado surgimiento capitalismo barri toda casta incluida institucion aristocracia esclavitud servidumbr igualitarismo significado igualitarista atribuyen palabra igualdad convierten palabra anticoncepto usan significar igualdad tica sino igualdad metaf sica igualdad atributo virtud personal independientement dotaci natur elecci desemp cter individual institucion hecha humano sino naturaleza decir realidad proponen combatir medio institucion hecha humano dado naturaleza dota individuo misma belleza misma inteligencia facultad voluntad lleva persona hacer eleccion diferent igualitarista proponen abolir injusticia naturaleza voluntad establec igualdad univers hecho desaf hecho dado identidad imperm manipulaci humana causalidad luchan abrogar dado atributo virtud personal pueden redistribuido buscan privar persona consecuencia recompensa beneficio logro creado atributo virtud personal buscando igualdad econ mica artifici impos igualdad buscan sino desigualdad establecimiento mide social invertida nueva aristocracia cima aristocracia valor nueva teor justicia john rawl exig humano contrarresten injusticia naturaleza mediant instituci injusticia obscenament impens humano privar favorecido naturaleza decir talentoso inteligent creativo derecho recompensa producen decir derecho vida concederl incompetent pido perezoso derecho disfrut esfuerzo recompensa conseguir producir podr imaginar cual sabr hacer rand,0.0,,,
1565,yqcM2wn4-nk,UCsjPw7YiuEQkXaPGeXsVdXw,"*Filosofía Objetivista: ""El feminismo se ha convertido en una forma de tribalismo de género, un colectivismo que denigra la gestión y la realización individual en favor del grupo. Situando a las mujeres como víctimas de fuerzas opresivas más allá de su control, el feminismo es hoy la voz principal para declarar a las mujeres indefensas e incapaces de lograrlo sin una ayuda gubernamental significativa. Una mentalidad de pseudo-derechos y dependencia ha venido a reemplazar una idea liberadora. El feminismo ha degradado a hombres y mujeres por igual. La retórica de la liberación oscurece un movimiento que reemplaza la responsabilidad y los logros individuales con una mentalidad tribal subordinada al grupo."" Peter Schwartz, filósofo objetivista.*

*Ayn Rand, mujer y filósofa objetivista: ""Así como los igualitaristas cabalgan sobre el prestigio histórico de quienes lucharon por la igualdad política, y luchan por lograr lo contrario, con su “sororidad entre hermanas”, las feministas, cabalgan sobre el prestigio histórico de las mujeres que lucharon por sus derechos individuales contra el poder injusto del gobierno, y ahora luchan por obtener privilegios especiales por medio del poder coercitivo del gobierno. La noción de que el lugar de una mujer está en el hogar, con el eslogan usado durante el Imperio Alemán: Kinder-Kéche-Kirche, (Niños, Cocina, Iglesia) es un mal antiguo y primitivo, apoyado y perpetuado por las mujeres, tanto como o más que por los hombres. El ama de casa amargada, moralista y envidiosa es el mayor enemigo de la mujer de carrera. Liberación de las Mujeres se erige sobre esta agresividad, amargura y envidia, y la dirige hacia los hombres.""*

*""Hay individuos que temen y desprecian a mujeres inteligentes y ambiciosas. Liberación de las Mujeres propone eliminar tales sentimientos afirmando que la inteligencia y la capacidad no importan, sólo el género. Algunos creen que las mujeres son irracionales, ilógicas, incompetentes, impulsadas por sus emociones y poco confiables. Liberación de las Mujeres se dispone a refutarlo con el espectáculo de mujeres descuidadas, desaliñadas, vulgares e irracionales marchando con violencia por las calles y coreando breves eslóganes una y otra vez, con la estúpida monotonía de un ritual salvaje y el mal humor de un niño malcriado.""*

*""Considerar al hombre como su mayor enemigo; considerar a toda mujer como una matriarca benévola, incapaz de errar o mentir, superar la sordidez inútil de una guerra de clases instituyendo una guerra sexual, arrastrando el sexo a la política como una herramienta del grupo de presión que lucha por el poder y proclamar “hermandad espiritual” con las lesbianas para jurar hostilidad eterna a los hombres, es un conjunto de premisas tan repulsivo de una visión ideológica de la vida repugnante."" Ayn Rand*",[0. 0. 0. ... 0. 0. 0.],filosof objetivista feminismo convertido forma tribalismo nero colectivismo denigra gesti realizaci individu favor grupo situando mujer ctima fuerza opresiva control feminismo princip declarar mujer indefensa incapac lograrlo ayuda gubernament significativa mentalidad pseudo derecho dependencia venido reemplazar idea liberadora feminismo degradado hombr mujer igual rica liberaci oscurec movimiento reemplaza responsabilidad logro individual mentalidad tribal subordinada grupo peter schwartz sofo objetivista rand mujer sofa objetivista igualitarista cabalgan prestigio hist rico lucharon igualdad tica luchan lograr contrario sororidad hermana feminista cabalgan prestigio hist rico mujer lucharon derecho individual poder injusto gobierno ahora luchan obten privilegio especial medio poder coercitivo gobierno noci lugar mujer hogar eslogan usado imperio alem kinder kirch cocina iglesia antiguo primitivo apoyado perpetuado mujer hombr casa amargada moralista envidiosa mayor enemigo mujer carrera liberaci mujer erig agresividad amargura envidia dirig hacia hombr individuo temen desprecian mujer inteligent ambiciosa liberaci mujer propon eliminar tale sentimiento afirmando inteligencia capacidad importan nero creen mujer irracional gica incompetent impulsada emocion confiabl liberaci mujer dispon refutarlo espect culo mujer descuidada desali ada vulgar irracional marchando violencia call coreando breve gane pida monoton ritual salvaj humor malcriado considerar hombr mayor enemigo considerar toda mujer matriarca vola incapaz errar mentir superar sordidez guerra clase instituyendo guerra sexual arrastrando sexo tica herramienta grupo presi lucha poder proclamar hermandad espiritu lesbiana jurar hostilidad eterna hombr conjunto premisa repulsivo visi ideol gica vida repugnant rand,0.0,,,
1566,yqcM2wn4-nk,UCmIUP4JHnch4fKxKQsFNxjQ,vamos a lo basico la edad jubilatoria es distinta para el hombre que para la mujer fin del relato feminista.,[0. 0. 0. ... 0. 0. 0.],vamo basico edad jubilatoria distinta hombr mujer relato feminista,0.0,,,
1567,1Ifrbh-1Zvc,UCq11BGG2q8RiXB4PhnCHLoQ,"Que bien! Vivan las mujeres,tratemoslas como.minusvalidas!",[0. 0. 0. ... 0. 0. 0.],bien vivan mujer tratemosla minusvalida,0.0,,,
1568,1Ifrbh-1Zvc,UCh1pOd1GibKrA1OPME_dWkQ,"España el gran imperio de reyes católicos y puritanos que nos metieron la cristianización a punta de espada
* años después *
Latinoamerica: el continente pobre en crisis apunto de colapsar al ver como España se vuelve atea y feminista: 🤡🤦🏻‍♀️",[0. 0. 0. ... 0. 0. 0.],espa gran imperio rey lico puritano metieron cristianizaci punta espada despu latinoamerica continent pobr crisi apunto colapsar espa vuelv atea feminista,0.0,,,
1569,1Ifrbh-1Zvc,UCmGojHpoGTFg-aaMKOnOzcA,"Iros a casa , tías feministas!",[0. 0. 0. ... 0. 0. 0.],iro casa feminista,0.0,,,
1570,1Ifrbh-1Zvc,UCRftraoFJWZBB_8OB3CDs8A,"Y de aquí a 30 años seremos todos viejos y estaremos enfrentados, y ya no nacerán niños ni se respetará la cultura del esfuerzo y sacrificio que nos ha hecho grandes.",[0. 0. 0. ... 0. 0. 0.],viejo enfrentado nacer respetar cultura esfuerzo sacrificio hecho grand,0.0,,,
1571,1Ifrbh-1Zvc,UC1vE2Azm84DMvPCiqrea1pA,"Ya pueden ir a afganaistan a defender los derechos de las feministas , aver ahora si se mabifiestan",[0. 0. 0. ... 0. 0. 0.],pueden afganaistan defend derecho feminista aver ahora mabifiestan,0.0,,,
1572,1Ifrbh-1Zvc,UCQorpRQ1g6_AqhVU5uT05-Q,ENTRE LAS MARCHAS DEL ORGULLO GAY Y LAS MARCHAS FEMINISTAS ESPAÑA SE CONVIERTE EN EL EMBLEMA DEL FIN DE LA HUMANIDAD.....el respeto viene solo con el avance de la historia,[0. 0. 0. ... 0. 0. 0.],marcha orgullo marcha feminista espa conviert emblema humanidad respeto vien solo avanc historia,0.0,,,
1573,1Ifrbh-1Zvc,UCTG_VBiV6GkWE3vv5XpXxRQ,Se espera un ridículo del 96%,[0. 0. 0. ... 0. 0. 0.],espera culo,0.0,,,
1574,1Ifrbh-1Zvc,UCzTSp5075JG0_yQ5s9mXbSg,ALAA Q YA ES HORA DE IR HACER LA CENAA,[0. 0. 0. ... 0. 0. 0.],alaa hora hacer cenaa,0.0,,,
1575,1Ifrbh-1Zvc,UCdC7CFGeKGz6QytmX_KkLzw,Mujeres feministas las leyes terrenales las respaldas pero tengan presente que SON unas sinples mortales arrepientanse de sus pecados DIOS ba atraer juicio ala tierra y les ba apedir cuentas de sus actos,[0. 0. 0. ... 0. 0. 0.],mujer feminista ley terrenal respalda present una sinpl mortal arrepientans pecado dio atraer juicio tierra apedir cuenta acto,0.0,,,
1576,1Ifrbh-1Zvc,UCdC7CFGeKGz6QytmX_KkLzw,Son una vergüenza las mujeres feministas para las mujeres que queremos cambiar y vivir una vida como las santas mujeres de las cuales da testimonio la Biblia que es la Palabra de DIOS,[0. 0. 0. ... 0. 0. 0.],verg enza mujer feminista mujer queremo cambiar vivir vida santa mujer cual testimonio biblia palabra dio,0.0,,,
1577,1Ifrbh-1Zvc,UCJKvM6coY3hAf4DObdHhmdw,Nominadas,[0. 0. 0. ... 0. 0. 0.],nominada,0.0,,,
1578,CnXizUTJfYQ,UCvocq5TtZQfeNTxkH1qYl2Q,zzzzz,[0. 0. 0. ... 0. 1. 0.],zzzzz,0.0,,,
1579,CnXizUTJfYQ,UCJp-wAw2qqL8YTBCLdaNI5g,"Pensaba que era una conferencia seria, y resulta que es humorista.",[0. 0. 0. ... 0. 0. 0.],pensaba conferencia seria resulta humorista,0.0,,,
1580,CnXizUTJfYQ,UCPRZk14BLFA6P3juI4ARrVQ,"Con respecto al amor, la mayoria de los varones jovenes y no tan jovenes se alejan cuando detectan que la mujer es Feminista porq es un riesgo para ellos.",[0. 0. 0. ... 0. 0. 0.],respecto amor mayoria varon joven joven alejan detectan mujer feminista porq riesgo,0.0,,,
1581,CnXizUTJfYQ,UCnqsRWc_j4rrQokcKrsYwXA,"Que pena que esta charla hoy en dia significa hacer menor al hombre, en vez de hacer igual a la mujer que al hombre",[0. 0. 0. ... 0. 0. 0.],pena charla significa hacer menor hombr hacer igual mujer hombr,0.0,,,
1582,CnXizUTJfYQ,UCPO9rqFjKhhVrRpb48eiz6w,La idea del hombre fuerte es un hecho biológico y en general con alguna que otra excepción tiene más masa muscular que la mujer y tiene un propósito.,[0. 0. 0. ... 0. 0. 0.],idea hombr fuert hecho biol gico gener alguna excepci masa muscular mujer prop sito,0.0,,,
1583,UfJgcvyCu-A,UCzvYjaC7-8lsdGcH3KYXzIA,Lo q no enseñan es q PRIMERO hay q arrepentirse y dejar el pecado y Dios está dispuesto a perdonar.....,[0. 0. 0. ... 0. 0. 0.],ens primero arrepentirs dejar pecado dio dispuesto perdonar,0.0,,,
1584,UfJgcvyCu-A,UCmkg-8eyxuxEE8aG9nhJxtw,"Jesus Adrian por favor no todas las denominaciones son cristianos, el termino cristiano es de una persona que vive segun las enseñanzas de Cristo, si yo le pido a una imagen no soy cristiano, soy religioso.",[0. 0. 0. ... 0. 0. 0.],jesu adrian favor toda denominacion cristiano termino cristiano persona vive segun ens anza cristo pido imagen cristiano religioso,0.0,,,
1585,UfJgcvyCu-A,UC7i7I5s3Ld3Ca05EhW9JFIA,habla del perdón pero no del arrepentimiento Adrian habla del arrepentimiento,[0. 0. 0. ... 0. 0. 0.],habla perd arrepentimiento adrian habla arrepentimiento,0.0,,,
1586,UfJgcvyCu-A,UCc8k1fwwl3aPF7m8fcNFzNQ,En akel tiempo Dios perdono una mujer adultera y le dijo vete y no peques mas Dios perdona a un homocexual pero si no lo sige asiendo xk cuando la perzona asexta a Dios tiene k ser una nueva criatura las cosas viejas pasaron todas son echas nuevas,[0. 0. 0. ... 0. 0. 0.],akel tiempo dio perdono mujer adultera dijo vete pequ dio perdona homocexu sige asiendo perzona asexta dio nueva criatura cosa vieja pasaron toda echa nueva,0.0,,,
1587,UfJgcvyCu-A,UCc8k1fwwl3aPF7m8fcNFzNQ,Tanvien va para el infierno x eso la biblia dise k todo pasara menos su palabra k Dios es amor pero tanvien es fuego consumidor y dise k alma k pecare esa morira,[0. 0. 0. ... 0. 0. 0.],tanvien infierno biblia dise pasara meno palabra dio amor tanvien fuego consumidor dise alma pecar morira,0.0,,,
1588,UfJgcvyCu-A,UCDF1qDklJVxJ9WP819DxUgg,"La iglesia católica tiene liturgia para el matrimonio gays, del año 1000 ... Felipe y Bartoloméo",[0. 0. 0. ... 0. 0. 0.],iglesia lica liturgia matrimonio gay felip bartolom,0.0,,,
